"","Trials.thisN","condition","blurr_confirm.rt","Press","Whenpress","Curiosity.response","Confidence.response","Surprise.response","ParticipantID","normal_confidence","normal_curiosity","normal_surprise"
"86",5,1,0.485752427252,1,8,5,1,5,22,-1.13407631226208,0.741404844919374,1.235680385314
"951",6,1,0.880578914192,1,9,3,9,4,22,1.29127500901128,-0.658450456676647,0.644131264684956
"105",7,8,0.29866381851,1,8,4,3,2,22,-0.527738481943742,0.0414771941213637,-0.538966976573126
"114",8,1,0.946722385939,1,8,4,3,5,22,-0.527738481943742,0.0414771941213637,1.235680385314
"1233",9,1,0.651252759621,1,5,2,9,1,22,1.29127500901128,-1.35837810747466,-1.13051609720217
"129",10,1,0.465530847432,1,14,6,2,6,22,-0.830907397102914,1.44133249571739,1.82722950594304
"1442",11,1,0,0,0,6,0,6,22,-1.43724522742126,1.44133249571739,1.82722950594304
"1711",13,1,0.352192653809,1,7,3,9,1,22,1.29127500901128,-0.658450456676647,-1.13051609720217
"179",14,7,0.949911458418,1,4,3,8,6,22,0.988106093852114,-0.658450456676647,1.82722950594304
"1841",15,1,0.646584009519,1,8,3,2,3,22,-0.830907397102914,-0.658450456676647,0.0525821440559148
"219",20,1,0.900887874886,1,3,2,5,2,22,0.0785993483746,-1.35837810747466,-0.538966976573126
"2231",21,1,0.934026853181,1,2,1,9,6,22,1.29127500901128,-2.05830575827267,1.82722950594304
"226",22,1,0.802327002166,1,9,5,1,1,22,-1.13407631226208,0.741404844919374,-1.13051609720217
"2363",23,1,0.236766868271,1,4,5,3,5,22,-0.527738481943742,0.741404844919374,1.235680385314
"2411",24,1,0.266850576736,1,6,2,9,1,22,1.29127500901128,-1.35837810747466,-1.13051609720217
"248",25,1,0.732614896027,1,3,4,2,3,22,-0.830907397102914,0.0414771941213637,0.0525821440559148
"252",26,1,0.316941507859,1,10,6,0,4,22,-1.43724522742126,1.44133249571739,0.644131264684956
"2632",27,1,0.613182887435,1,2,3,7,1,22,0.684937178692942,-0.658450456676647,-1.13051609720217
"2661",28,1,0.0851393253542,1,7,4,4,2,22,-0.224569566784571,0.0414771941213637,-0.538966976573126
"274",29,9,0.153630825458,1,9,5,3,2,22,-0.527738481943742,0.741404844919374,-0.538966976573126
"2922",31,1,0.0530612091534,1,11,6,0,5,22,-1.43724522742126,1.44133249571739,1.235680385314
"3141",33,1,0.949691981077,1,2,3,8,4,22,0.988106093852114,-0.658450456676647,0.644131264684956
"3171",34,6,0.13296448905,1,2,5,6,2,22,0.381768263533771,0.741404844919374,-0.538966976573126
"320",35,1,0.194764842279,1,6,4,3,4,22,-0.527738481943742,0.0414771941213637,0.644131264684956
"327",36,6,0.931366505334,1,5,2,2,1,22,-0.830907397102914,-1.35837810747466,-1.13051609720217
"333",37,1,0.334621181944,1,10,6,3,3,22,-0.527738481943742,1.44133249571739,0.0525821440559148
"3443",38,1,0.729341855738,1,6,5,5,1,22,0.0785993483746,0.741404844919374,-1.13051609720217
"3511",39,1,0.316046192078,1,9,5,1,2,22,-1.13407631226208,0.741404844919374,-0.538966976573126
"3612",40,1,0.347496938193,1,2,1,8,1,22,0.988106093852114,-2.05830575827267,-1.13051609720217
"364",41,1,0.516766608926,1,3,1,9,2,22,1.29127500901128,-2.05830575827267,-0.538966976573126
"368",42,1,0.284050337039,1,9,4,1,2,22,-1.13407631226208,0.0414771941213637,-0.538966976573126
"3782",43,1,0.0853584608994,1,4,3,2,3,22,-0.830907397102914,-0.658450456676647,0.0525821440559148
"3831",44,1,0.178306797985,1,4,1,8,1,22,0.988106093852114,-2.05830575827267,-1.13051609720217
"3883",45,1,0.613081170479,1,2,2,8,1,22,0.988106093852114,-1.35837810747466,-1.13051609720217
"3911",46,1,0.442224302096,1,15,6,2,6,22,-0.830907397102914,1.44133249571739,1.82722950594304
"407",47,1,0.447431675624,1,2,3,4,1,22,-0.224569566784571,-0.658450456676647,-1.13051609720217
"4101",48,1,0.835022248095,1,14,2,8,1,22,0.988106093852114,-1.35837810747466,-1.13051609720217
"4251",49,1,0.0362218965311,1,3,2,9,4,22,1.29127500901128,-1.35837810747466,0.644131264684956
"4291",50,1,0.349499537842,1,2,4,7,1,22,0.684937178692942,0.0414771941213637,-1.13051609720217
"432",51,1,0.648348358693,1,10,3,7,2,22,0.684937178692942,-0.658450456676647,-0.538966976573126
"4431",52,10,0.261976002948,1,7,4,4,1,22,-0.224569566784571,0.0414771941213637,-1.13051609720217
"4512",53,1,0.913778990973,1,14,6,2,5,22,-0.830907397102914,1.44133249571739,1.235680385314
"466",54,1,0.62810493377,1,8,3,8,5,22,0.988106093852114,-0.658450456676647,1.235680385314
"4751",55,1,0.863250471419,1,14,3,9,2,22,1.29127500901128,-0.658450456676647,-0.538966976573126
"4901",56,1,0,0,0,6,0,6,22,-1.43724522742126,1.44133249571739,1.82722950594304
"5061",57,1,0.16420019581,1,2,3,9,1,22,1.29127500901128,-0.658450456676647,-1.13051609720217
"509",58,1,0.429412716534,1,11,4,3,4,22,-0.527738481943742,0.0414771941213637,0.644131264684956
"521",59,1,0.297894113231,1,12,3,7,2,22,0.684937178692942,-0.658450456676647,-0.538966976573126
"5341",60,1,0.0176561223343,1,14,4,1,4,22,-1.13407631226208,0.0414771941213637,0.644131264684956
"549",61,1,0.714261772344,1,7,2,9,1,22,1.29127500901128,-1.35837810747466,-1.13051609720217
"557",62,1,0.462392633781,1,13,6,1,3,22,-1.13407631226208,1.44133249571739,0.0525821440559148
"5842",64,1,0,0,0,6,0,5,22,-1.43724522742126,1.44133249571739,1.235680385314
"600",65,1,0.951254602754,1,13,5,2,2,22,-0.830907397102914,0.741404844919374,-0.538966976573126
"6142",66,10,0.646429727087,1,3,4,4,6,22,-0.224569566784571,0.0414771941213637,1.82722950594304
"6181",67,1,0.164134659804,1,13,4,1,2,22,-1.13407631226208,0.0414771941213637,-0.538966976573126
"6413",69,8,0.0445125289261,1,2,2,9,1,22,1.29127500901128,-1.35837810747466,-1.13051609720217
"6543",71,1,0.912043313729,1,2,4,8,2,22,0.988106093852114,0.0414771941213637,-0.538966976573126
"6641",73,1,0.402170603629,1,5,3,7,3,22,0.684937178692942,-0.658450456676647,0.0525821440559148
"6762",75,6,0.31397839752,1,5,5,3,4,22,-0.527738481943742,0.741404844919374,0.644131264684956
"682",76,1,0.16311407485,1,8,4,8,2,22,0.988106093852114,0.0414771941213637,-0.538966976573126
"7161",80,1,0.844464879017,1,5,3,6,2,22,0.381768263533771,-0.658450456676647,-0.538966976573126
"722",81,1,0.0861930195242,1,10,5,2,5,22,-0.830907397102914,0.741404844919374,1.235680385314
"733",82,4,0.180510442704,1,4,5,3,6,22,-0.527738481943742,0.741404844919374,1.82722950594304
"7442",84,1,0.947284219787,1,9,5,6,1,22,0.381768263533771,0.741404844919374,-1.13051609720217
"7542",85,1,0.145275680814,1,6,3,8,1,22,0.988106093852114,-0.658450456676647,-1.13051609720217
"7611",86,1,0.328769030981,1,12,6,4,3,22,-0.224569566784571,1.44133249571739,0.0525821440559148
"780",88,1,0.128407696029,1,3,4,7,6,22,0.684937178692942,0.0414771941213637,1.82722950594304
"784",89,1,0.180754495785,1,5,3,6,6,22,0.381768263533771,-0.658450456676647,1.82722950594304
"790",90,10,0.277729536174,1,7,4,8,2,22,0.988106093852114,0.0414771941213637,-0.538966976573126
"798",91,1,0,0,0,6,0,5,22,-1.43724522742126,1.44133249571739,1.235680385314
"8141",92,1,0.432819559239,1,11,4,8,1,22,0.988106093852114,0.0414771941213637,-1.13051609720217
"8261",93,4,0.080325508723,1,2,2,9,1,22,1.29127500901128,-1.35837810747466,-1.13051609720217
"829",94,1,0.215803914005,1,2,3,7,1,22,0.684937178692942,-0.658450456676647,-1.13051609720217
"832",95,1,0.295662479242,1,6,4,6,2,22,0.381768263533771,0.0414771941213637,-0.538966976573126
"839",96,1,0.510782020865,1,11,4,3,1,22,-0.527738481943742,0.0414771941213637,-1.13051609720217
"858",98,9,0.596598550444,1,8,1,10,1,22,1.59444392417046,-2.05830575827267,-1.13051609720217
"8673",99,5,0.394353740849,1,4,1,9,2,22,1.29127500901128,-2.05830575827267,-0.538966976573126
"872",100,1,0.0959810793865,1,2,3,9,1,22,1.29127500901128,-0.658450456676647,-1.13051609720217
"8751",101,1,0.710954598617,1,7,4,6,3,22,0.381768263533771,0.0414771941213637,0.0525821440559148
"8913",103,1,0.828475484857,1,9,6,6,6,22,0.381768263533771,1.44133249571739,1.82722950594304
"9071",105,1,0.877769744955,1,2,3,8,1,22,0.988106093852114,-0.658450456676647,-1.13051609720217
"9102",106,1,0.544423782267,1,8,5,4,1,22,-0.224569566784571,0.741404844919374,-1.13051609720217
"9312",108,1,0.513850261224,1,13,6,1,4,22,-1.13407631226208,1.44133249571739,0.644131264684956
"9452",109,1,0.181024831487,1,12,2,9,2,22,1.29127500901128,-1.35837810747466,-0.538966976573126
"9582",110,1,0.630861878861,1,2,1,10,1,22,1.59444392417046,-2.05830575827267,-1.13051609720217
"961",111,1,0,0,0,4,6,2,22,0.381768263533771,0.0414771941213637,-0.538966976573126
"977",112,1,0.530255398713,1,9,4,7,6,22,0.684937178692942,0.0414771941213637,1.82722950594304
"9872",113,1,0.261880429694,1,2,4,8,1,22,0.988106093852114,0.0414771941213637,-1.13051609720217
"10011",115,1,0.831775149098,1,14,6,2,2,22,-0.830907397102914,1.44133249571739,-0.538966976573126
"1016",116,8,0.761050308356,1,7,4,7,2,22,0.684937178692942,0.0414771941213637,-0.538966976573126
"1029",118,1,0.757332170149,1,15,6,6,2,22,0.381768263533771,1.44133249571739,-0.538966976573126
"10551",121,1,0,0,0,6,2,2,22,-0.830907397102914,1.44133249571739,-0.538966976573126
"10711",122,1,0.573834041134,1,7,3,8,4,22,0.988106093852114,-0.658450456676647,0.644131264684956
"10791",123,1,0.445583699504,1,7,6,2,5,22,-0.830907397102914,1.44133249571739,1.235680385314
"10872",124,1,0.828116402728,1,11,5,2,3,22,-0.830907397102914,0.741404844919374,0.0525821440559148
"10991",125,1,0.930922090309,1,8,2,9,2,22,1.29127500901128,-1.35837810747466,-0.538966976573126
"11085",126,2,0.943613867974,1,2,2,8,1,22,0.988106093852114,-1.35837810747466,-1.13051609720217
"11112",127,1,0.580942638451,1,9,3,7,2,22,0.684937178692942,-0.658450456676647,-0.538966976573126
"11211",128,1,0.74665971729,1,13,5,6,2,22,0.381768263533771,0.741404844919374,-0.538966976573126
"1135",129,1,0.0785737887491,1,2,3,9,1,22,1.29127500901128,-0.658450456676647,-1.13051609720217
"1149",131,1,0.533925409196,1,6,4,7,2,22,0.684937178692942,0.0414771941213637,-0.538966976573126
"11562",132,1,0.863122471608,1,6,3,9,2,22,1.29127500901128,-0.658450456676647,-0.538966976573126
"11631",133,1,0.578824327094,1,11,6,3,1,22,-0.527738481943742,1.44133249571739,-1.13051609720217
"1175",134,1,0,0,0,6,0,6,22,-1.43724522742126,1.44133249571739,1.82722950594304
"36",0,1,0.72992621758,1,4,1,8,1,23,0.182315376082929,-1.40044629098557,-0.732105496414173
"41",1,1,0.394940833328,1,4,2,8,4,23,0.182315376082929,-0.79448395353989,0.735729781049886
"5510",3,1,0.78850302333,1,3,2,7,4,23,-0.341356448836122,-0.79448395353989,0.735729781049886
"59",4,1,0.756404768908,1,4,3,7,1,23,-0.341356448836122,-0.188521616094211,-0.732105496414173
"64",5,1,0.71167856548,1,6,1,10,1,23,1.22965902592103,-1.40044629098557,-0.732105496414173
"712",6,1,0.258330909768,1,13,2,9,1,23,0.70598720100198,-0.79448395353989,-0.732105496414173
"854",7,1,0.0109694125131,1,12,6,3,1,23,-2.43604374851233,1.62936539624283,-0.732105496414173
"98",8,1,0.262435778277,1,3,3,8,1,23,0.182315376082929,-0.188521616094211,-0.732105496414173
"1026",9,1,0,0,0,6,2,4,23,-2.95971557343138,1.62936539624283,0.735729781049886
"1287",11,1,0.296860557282,1,15,3,9,1,23,0.70598720100198,-0.188521616094211,-0.732105496414173
"1444",12,1,0.62899717805,1,12,5,6,6,23,-0.865028273755174,1.02340305879715,1.71428663269259
"1572",13,1,0.0329242802691,1,15,4,6,1,23,-0.865028273755174,0.417440721351468,-0.732105496414173
"1842",15,1,0.578620209824,1,8,5,6,5,23,-0.865028273755174,1.02340305879715,1.22500820687124
"193",16,1,0.414224089123,1,11,5,5,5,23,-1.38870009867423,1.02340305879715,1.22500820687124
"2261",19,8,0.394698828459,1,6,6,5,6,23,-1.38870009867423,1.62936539624283,1.71428663269259
"2332",20,10,0.462906339671,1,8,5,6,1,23,-0.865028273755174,1.02340305879715,-0.732105496414173
"242",21,1,0.489060966298,1,13,6,7,6,23,-0.341356448836122,1.62936539624283,1.71428663269259
"2662",23,1,0.746896602213,1,12,3,9,1,23,0.70598720100198,-0.188521616094211,-0.732105496414173
"2792",24,1,0.179433537647,1,2,5,8,1,23,0.182315376082929,1.02340305879715,-0.732105496414173
"2891",26,1,0.380648545921,1,15,5,6,5,23,-0.865028273755174,1.02340305879715,1.22500820687124
"3212",29,1,0.172525644302,1,2,2,8,6,23,0.182315376082929,-0.79448395353989,1.71428663269259
"324",30,1,0.594722926384,1,8,5,7,1,23,-0.341356448836122,1.02340305879715,-0.732105496414173
"3331",31,1,0.146219466114,1,5,4,8,1,23,0.182315376082929,0.417440721351468,-0.732105496414173
"3471",33,6,0.19349030545,1,3,3,9,1,23,0.70598720100198,-0.188521616094211,-0.732105496414173
"3512",34,10,0.214198966976,1,6,5,7,6,23,-0.341356448836122,1.02340305879715,1.71428663269259
"3581",35,1,0.192335235188,1,11,5,6,3,23,-0.865028273755174,1.02340305879715,0.246451355228533
"3702",36,1,0.661566813011,1,2,2,9,1,23,0.70598720100198,-0.79448395353989,-0.732105496414173
"373",37,1,0.152719125617,1,7,5,8,1,23,0.182315376082929,1.02340305879715,-0.732105496414173
"381",38,6,0.413444826379,1,2,2,9,4,23,0.70598720100198,-0.79448395353989,0.735729781049886
"3961",41,1,0.397100446047,1,11,6,6,5,23,-0.865028273755174,1.62936539624283,1.22500820687124
"408",42,1,0.146010911791,1,10,5,6,1,23,-0.865028273755174,1.02340305879715,-0.732105496414173
"4252",44,1,0.0462809742894,1,6,2,9,1,23,0.70598720100198,-0.79448395353989,-0.732105496414173
"4321",45,1,0.484057027148,1,11,4,7,1,23,-0.341356448836122,0.417440721351468,-0.732105496414173
"4552",47,1,0.760159088532,1,6,6,5,6,23,-1.38870009867423,1.62936539624283,1.71428663269259
"4621",48,1,0.25047103921,1,13,2,9,4,23,0.70598720100198,-0.79448395353989,0.735729781049886
"4812",50,1,0.161537117325,1,10,5,6,1,23,-0.865028273755174,1.02340305879715,-0.732105496414173
"492",51,1,0.445468670456,1,2,3,8,5,23,0.182315376082929,-0.188521616094211,1.22500820687124
"495",52,1,0.545971385436,1,11,5,7,1,23,-0.341356448836122,1.02340305879715,-0.732105496414173
"5071",53,1,0.664397486253,1,7,5,5,6,23,-1.38870009867423,1.02340305879715,1.71428663269259
"5151",54,1,0.83085662243,1,8,5,7,1,23,-0.341356448836122,1.02340305879715,-0.732105496414173
"524",55,1,0.0454802075401,1,13,3,9,1,23,0.70598720100198,-0.188521616094211,-0.732105496414173
"538",56,1,0.0441718788352,1,12,3,9,1,23,0.70598720100198,-0.188521616094211,-0.732105496414173
"5511",57,1,0,0,0,6,5,6,23,-1.38870009867423,1.62936539624283,1.71428663269259
"5671",58,1,0.31319503882,1,5,5,6,1,23,-0.865028273755174,1.02340305879715,-0.732105496414173
"5781",60,1,0.481473820517,1,13,2,9,1,23,0.70598720100198,-0.79448395353989,-0.732105496414173
"6001",62,1,0.0463676727377,1,2,3,9,1,23,0.70598720100198,-0.188521616094211,-0.732105496414173
"6031",63,1,0.481390876463,1,9,5,6,5,23,-0.865028273755174,1.02340305879715,1.22500820687124
"613",64,9,0.103639904875,1,9,4,8,1,23,0.182315376082929,0.417440721351468,-0.732105496414173
"6233",65,1,0.118007967947,1,12,2,9,6,23,0.70598720100198,-0.79448395353989,1.71428663269259
"6432",67,1,0.179798763944,1,6,3,9,2,23,0.70598720100198,-0.188521616094211,-0.24282707059282
"6811",71,1,0.844659779919,1,5,5,8,1,23,0.182315376082929,1.02340305879715,-0.732105496414173
"6871",72,1,0.0119152455591,1,2,4,9,1,23,0.70598720100198,0.417440721351468,-0.732105496414173
"6971",74,9,0.91385442554,1,8,4,7,6,23,-0.341356448836122,0.417440721351468,1.71428663269259
"7062",75,1,0.825309623033,1,4,3,6,4,23,-0.865028273755174,-0.188521616094211,0.735729781049886
"7111",76,7,0.562566303881,1,2,4,8,1,23,0.182315376082929,0.417440721351468,-0.732105496414173
"714",77,1,0.24601289141,1,5,5,6,6,23,-0.865028273755174,1.02340305879715,1.71428663269259
"720",78,1,0.163673177827,1,9,6,6,3,23,-0.865028273755174,1.62936539624283,0.246451355228533
"7301",79,1,0.777813162655,1,2,2,9,1,23,0.70598720100198,-0.79448395353989,-0.732105496414173
"7331",80,1,0.129654584918,1,8,2,9,6,23,0.70598720100198,-0.79448395353989,1.71428663269259
"7422",81,1,0.483631385257,1,12,5,7,5,23,-0.341356448836122,1.02340305879715,1.22500820687124
"755",82,1,0.530471462524,1,9,5,6,6,23,-0.865028273755174,1.02340305879715,1.71428663269259
"7651",83,1,0.796905954834,1,11,1,10,1,23,1.22965902592103,-1.40044629098557,-0.732105496414173
"785",85,1,0.914229550399,1,10,5,6,1,23,-0.865028273755174,1.02340305879715,-0.732105496414173
"7961",86,1,0.62799673155,1,6,3,8,5,23,0.182315376082929,-0.188521616094211,1.22500820687124
"803",87,1,0.77703424124,1,7,4,6,1,23,-0.865028273755174,0.417440721351468,-0.732105496414173
"8111",88,1,0.859782188665,1,12,2,9,1,23,0.70598720100198,-0.79448395353989,-0.732105496414173
"824",89,1,0.228389878524,1,12,2,9,1,23,0.70598720100198,-0.79448395353989,-0.732105496414173
"8372",90,1,0.109162328299,1,14,2,9,1,23,0.70598720100198,-0.79448395353989,-0.732105496414173
"8521",91,8,0.490632803645,1,6,3,8,6,23,0.182315376082929,-0.188521616094211,1.71428663269259
"8711",93,1,0.3737194899,1,8,4,5,5,23,-1.38870009867423,0.417440721351468,1.22500820687124
"8803",94,1,0,0,0,6,3,6,23,-2.43604374851233,1.62936539624283,1.71428663269259
"8961",95,1,0.561803425197,1,15,1,10,1,23,1.22965902592103,-1.40044629098557,-0.732105496414173
"9121",96,1,0.111581012607,1,12,1,9,1,23,0.70598720100198,-1.40044629098557,-0.732105496414173
"9302",98,1,0.86051946762,1,10,4,6,5,23,-0.865028273755174,0.417440721351468,1.22500820687124
"9414",99,1,0.597700031241,1,2,3,8,1,23,0.182315376082929,-0.188521616094211,-0.732105496414173
"9441",100,1,0.163397380849,1,11,5,8,6,23,0.182315376082929,1.02340305879715,1.71428663269259
"962",102,1,0,0,0,4,8,1,23,0.182315376082929,0.417440721351468,-0.732105496414173
"9841",104,1,0.328576860484,1,7,5,6,6,23,-0.865028273755174,1.02340305879715,1.71428663269259
"9921",105,1,0.143689166056,1,5,3,9,1,23,0.70598720100198,-0.188521616094211,-0.732105496414173
"998",106,1,0.164270169102,1,12,5,6,6,23,-0.865028273755174,1.02340305879715,1.71428663269259
"10112",107,1,0.762069528224,1,13,2,9,1,23,0.70598720100198,-0.79448395353989,-0.732105496414173
"10252",108,1,0,0,0,5,3,5,23,-2.43604374851233,1.02340305879715,1.22500820687124
"10412",109,1,0.0279036157299,1,11,1,9,1,23,0.70598720100198,-1.40044629098557,-0.732105496414173
"10532",110,1,0.212104890263,1,9,3,7,1,23,-0.341356448836122,-0.188521616094211,-0.732105496414173
"10731",112,1,0.783249228727,1,7,3,8,1,23,0.182315376082929,-0.188521616094211,-0.732105496414173
"1081",113,1,0.746393477544,1,5,4,6,1,23,-0.865028273755174,0.417440721351468,-0.732105496414173
"10873",114,1,0.696603943361,1,2,2,8,1,23,0.182315376082929,-0.79448395353989,-0.732105496414173
"10951",116,1,0.295786724426,1,12,3,9,1,23,0.70598720100198,-0.188521616094211,-0.732105496414173
"11086",117,1,0.229526858078,1,14,4,6,1,23,-0.865028273755174,0.417440721351468,-0.732105496414173
"11232",118,1,0,0,0,5,6,6,23,-0.865028273755174,1.02340305879715,1.71428663269259
"11701",122,10,0.585608657915,1,10,6,5,5,23,-1.38870009867423,1.62936539624283,1.22500820687124
"1181",123,1,0.150763288373,1,14,1,10,1,23,1.22965902592103,-1.40044629098557,-0.732105496414173
"11961",124,1,0,0,0,5,5,3,23,-1.38870009867423,1.02340305879715,0.246451355228533
"12203",126,1,0.231043741107,1,9,4,7,1,23,-0.341356448836122,0.417440721351468,-0.732105496414173
"1230",127,1,0.579157467932,1,6,4,7,1,23,-0.341356448836122,0.417440721351468,-0.732105496414173
"12371",128,1,0.469845976913,1,8,2,9,1,23,0.70598720100198,-0.79448395353989,-0.732105496414173
"1246",129,1,0.547475639032,1,5,3,8,1,23,0.182315376082929,-0.188521616094211,-0.732105496414173
"12522",130,1,0.497072388418,1,10,4,6,3,23,-0.865028273755174,0.417440721351468,0.246451355228533
"12741",132,1,0.864685093286,1,5,3,7,4,23,-0.341356448836122,-0.188521616094211,0.735729781049886
"1280",133,5,0.510444101179,1,3,4,6,1,23,-0.865028273755174,0.417440721351468,-0.732105496414173
"12841",134,1,0,0,0,5,4,5,23,-1.91237192359328,1.02340305879715,1.22500820687124
"39",0,1,0.072489922,1,11,4,8,5,25,0.767609861978834,1.09767298644345,1.39723686841033
"66",2,1,0.652783059,1,10,5,8,4,25,0.767609861978834,2.04153192383112,0.711320587554352
"774",3,1,0.503774119,1,9,5,4,5,25,-1.5742507338888,2.04153192383112,1.39723686841033
"954",5,1,0.060807799,1,7,3,7,3,25,0.182144713011927,0.15381404905577,0.0254043066983698
